file_1_file_1_g11815	PLCB4
file_1_file_1_g11816	-
file_1_file_1_g11817	MAP3K11
file_1_file_1_g11818	-
file_1_file_1_g11819	-
file_1_file_1_g11823	-
file_1_file_1_g11824	-
file_1_file_1_g11827	-
file_1_file_1_g11828	AVEN
file_1_file_1_g11829	-
file_1_file_1_g11830	MDC1
file_1_file_1_g11832	GMDS
file_1_file_1_g11833	CPSF3L
file_1_file_1_g11834	ttll-15
file_1_file_1_g11835	ttll-15
file_1_file_1_g11836	-
file_1_file_1_g11837	-
file_1_file_1_g11839	IKBKB
file_1_file_1_g11840	MCMDC2
file_1_file_1_g11841	-
file_1_file_1_g11842	-
file_1_file_1_g11843	PSMD1
file_1_file_1_g11844	SRPR
file_1_file_1_g11845	-
file_1_file_1_g11846	MAEL
file_1_file_1_g11847	FUT8
file_1_file_1_g11848	-
file_1_file_1_g11850	Nep5
file_1_file_1_g11852	-
file_1_file_1_g11853	-
file_1_file_1_g11855	-
file_1_file_1_g11857	-
file_1_file_2_11955_g	-
file_1_file_1_g11859	-
file_1_file_1_g11860	-
file_1_file_1_g11862	DHX57
file_1_file_1_g11863	BCL11A
file_1_file_1_g11864	-
file_1_file_1_g11866	-
file_1_file_1_g11867	-
file_1_file_1_g11868	USF2
file_1_file_1_g11869	TMEM151B
file_1_file_1_g11873	-
file_1_file_1_g11874	-
file_1_file_1_g11875	-
file_1_file_1_g11876	-
file_1_file_1_g11878	SEBOX
file_1_file_1_g11879	-
file_1_file_1_g11880	RCOR3
file_1_file_1_g11881	DPH6
file_1_file_1_g11882	-
file_1_file_1_g11884	-
file_1_file_1_g11886	-
file_1_file_1_g11887	-
file_1_file_1_g11888	-
file_1_file_1_g11889	-
file_1_file_1_g11890	-
file_1_file_1_g11891	-
file_1_file_1_g11892	KIAA0391
file_1_file_1_g11893	KIAA0391
file_1_file_1_g11894	KIAA0391
file_1_file_1_g11895	CRNKL1
file_1_file_1_g11896	NAA20
file_1_file_1_g11897	PHF10
file_1_file_1_g11898	-
file_1_file_1_g11899	RIN2
file_1_file_1_g11900	RIN2
file_1_file_1_g11901	-
file_1_file_1_g11902	-
file_1_file_1_g11903	CLIPB16
file_1_file_1_g11904	-
file_1_file_1_g11905	-
file_1_file_1_g11906	-
file_1_file_1_g11907	PRC1
file_1_file_1_g11908	-
file_1_file_1_g11911	-
file_1_file_1_g11913	-
file_1_file_1_g11914	-
file_1_file_1_g11915	-
file_1_file_1_g11916	Obp76a
file_1_file_1_g11917	-
file_1_file_1_g11918	Obp76a
file_1_file_1_g11919	Obp76a
file_1_file_1_g11920	-
file_1_file_1_g11921	-
file_1_file_1_g11922	SMG9
file_1_file_1_g11923	-
file_1_file_1_g11924	-
file_1_file_1_g11925	NPC1
file_1_file_1_g11926	-
file_1_file_1_g11927	TUBGCP6
file_1_file_1_g11928	MRPL17
file_1_file_1_g11929	-
file_1_file_1_g11930	YLPM1
file_1_file_1_g11931	YLPM1
file_1_file_1_g11933	-
file_1_file_1_g11935	HLX
file_1_file_1_g11936	CLASRP
file_1_file_1_g11937	ITPK1
file_1_file_1_g11938	-
file_1_file_1_g11939	-
file_1_file_1_g11940	PPP1R13B
file_1_file_1_g11941	PPP1R13B
file_1_file_2_12036_g	PPP1R13B
file_1_file_1_g11943	PSMA3
file_1_file_1_g11944	-
file_1_file_1_g11946	B3GAT1
file_1_file_2_12042_g	B3GAT1
file_1_file_1_g11948	ALKBH1
file_1_file_1_g11949	NAA38
file_1_file_1_g11950	ALKBH1
file_1_file_1_g11951	COA6
file_1_file_1_g11952	SIK2
file_1_file_1_g11953	SIK2
file_1_file_1_g11954	NAA30
file_1_file_1_g11955	NAE1
file_1_file_1_g11956	TMEM185A
file_1_file_1_g11958	-
file_1_file_1_g11959	DROSHA
file_1_file_1_g11960	TRMU
file_1_file_1_g11961	PSMB2
file_1_file_1_g11962	TAF8
file_1_file_1_g11963	YKT6
file_1_file_1_g11964	BAHD1
file_1_file_1_g11967	-
file_1_file_1_g11968	-
file_1_file_1_g11969	crn-7
file_1_file_1_g11970	-
file_2_12067_g	ZFP36L2
file_1_file_1_g11972	ZFP36L2
file_1_file_1_g11973	-
file_1_file_1_g11974	NFRKB
file_1_file_1_g11975	PPP1CB
file_1_file_1_g11977	Mf
file_1_file_1_g11978	NKX2-2
file_1_file_1_g11979	VPS39
file_1_file_1_g11980	VPS39
file_1_file_1_g11981	GSK3B
file_1_file_1_g11982	LRRC58
file_1_file_1_g11983	MRPS2
file_1_file_1_g11984	DNAJC17
file_1_file_1_g11985	CWF19L2
file_1_file_1_g11986	PAK7
file_1_file_1_g11987	PSMC4
file_1_file_1_g11988	-
file_1_file_1_g11990	Sema-2a
file_1_file_1_g11991	Sema-2a
file_1_file_1_g11993	SPATA17
file_1_file_1_g11994	-
file_1_file_1_g11995	-
file_1_file_1_g11996	-
file_1_file_1_g11997	-
file_1_file_1_g11998	-
file_1_file_1_g11999	-
file_1_file_1_g12000	-
file_1_file_1_g12002	TIMM9
file_1_file_1_g12003	KAT5
file_1_file_1_g12004	ATF3
file_1_file_1_g12007	SETD3
file_1_file_1_g12008	-
file_1_file_1_g12009	-
file_1_file_1_g12010	TJAP1
file_1_file_1_g12011	TJAP1
file_1_file_1_g12012	-
file_1_file_1_g12013	-
file_1_file_1_g12014	-
file_1_file_1_g12015	PEPD
file_1_file_1_g12016	-
file_1_file_1_g12017	-
file_1_file_1_g12018	-
file_1_file_1_g12019	MOSPD1
file_1_file_1_g12020	NPRL3
file_1_file_1_g12021	ACBD3
file_1_file_1_g12022	ABCB10
file_1_file_1_g12023	MDL1
file_1_file_1_g12024	-
file_1_file_1_g12025	PPP4R2
file_1_file_1_g12026	GLRX5
file_1_file_1_g12027	-
file_1_file_1_g12028	-
file_1_file_1_g12029	-
file_1_file_1_g12030	-
file_1_file_1_g12031	-
file_1_file_1_g12033	-
file_1_file_1_g12034	WRAP53
file_1_file_1_g12035	-
file_1_file_1_g12036	-
file_1_file_1_g12037	NAA50
file_1_file_1_g12038	CYP334A1
file_1_file_1_g12039	-
file_1_file_1_g12040	-
file_1_file_1_g12041	SORL1
file_1_file_1_g12042	-
file_1_file_1_g12044	NCAM2
file_1_file_1_g12045	-
file_1_file_1_g12047	ZC3H14
file_1_file_1_g12048	ZC3H14
file_1_file_1_g12051	Dat
file_1_file_1_g12052	Dat
file_1_file_2_12146_g	dnajc4
file_1_file_1_g12053	dnajc4
file_1_file_1_g12054	-
file_1_file_1_g12055	FEZ2
file_1_file_1_g12056	-
file_1_file_1_g12057	-
file_1_file_1_g12058	-
file_1_file_1_g12059	SPTBN1
file_1_file_1_g12060	SPTBN1
file_1_file_1_g12061	SPTBN1
file_1_file_1_g12062	-
file_1_file_1_g12063	-
file_1_file_1_g12065	ATP6V1D
file_1_file_1_g12068	-
file_1_file_1_g12069	APLP2
file_1_file_1_g12071	ETHE1
file_1_file_1_g12072	-
file_1_file_1_g12073	REV1
file_1_file_1_g12074	ATRX
file_1_file_1_g12075	-
file_1_file_1_g12076	PHB2
file_1_file_1_g12077	FOXN3
file_1_file_1_g12078	HYOU1
file_1_file_1_g12079	-
file_1_file_1_g12080	-
file_1_file_1_g12083	MGME1
file_1_file_1_g12084	-
file_1_file_1_g12085	-
file_1_file_2_12177_g	-
file_1_file_1_g12086	-
file_1_file_1_g12087	-
file_1_file_1_g12088	-
file_1_file_1_g12089	-
file_1_file_1_g12091	-
file_1_file_1_g12092	-
file_1_file_1_g12094	-
file_1_file_1_g12095	-
file_1_file_1_g12096	-
file_1_file_1_g12097	PSMD8
file_1_file_1_g12098	NVL
file_1_file_1_g12100	-
file_1_file_1_g12101	-
file_1_file_1_g12102	-
file_1_file_1_g12103	-
file_1_file_1_g12104	-
file_1_file_1_g12105	-
file_1_file_1_g12107	-
file_1_file_1_g12108	-
file_1_file_1_g12109	ND75
file_1_file_1_g12110	-
file_1_file_1_g12111	RUNDC1
file_1_file_1_g12112	FH
file_1_file_1_g12113	PlexA
file_1_file_1_g12115	LPGAT1
file_1_file_1_g12117	-
file_1_file_1_g12118	-
file_1_file_1_g12120	-
file_1_file_1_g12121	-
file_1_file_1_g12122	-
file_1_file_1_g12123	-
file_1_file_1_g12124	-
file_1_file_1_g12125	-
file_1_file_1_g12127	EIF5
file_1_file_1_g12128	-
file_1_file_1_g12129	EIF5
file_1_file_1_g12130	-
file_1_file_1_g12131	Tsp42Ee
file_1_file_1_g12132	Tsp42Ee
file_1_file_1_g12134	-
file_1_file_1_g12136	-
file_1_file_1_g12138	-
file_1_file_1_g12140	-
file_1_file_1_g12144	MRPL14
file_1_file_1_g12145	-
file_1_file_1_g12146	eef1g
file_1_file_1_g12147	-
file_1_file_2_12252_g	stnB
file_1_file_1_g12148	stnB
file_1_file_1_g12149	stnB
file_1_file_1_g12151	AKT3
file_1_file_1_g12152	ATP6V1A
file_1_file_1_g12153	-
file_1_file_1_g12154	-
file_1_file_1_g12155	-
file_1_file_1_g12156	-
file_1_file_1_g12157	MRRF
file_1_file_1_g12158	MTPAP
file_1_file_1_g12160	-
file_1_file_1_g12161	-
file_1_file_1_g11154	-
file_1_file_1_g11156	-
file_1_file_1_g11157	UROS
file_1_file_1_g11159	-
file_1_file_1_g11160	-
file_1_file_1_g11161	NDUFS3
file_1_file_1_g11162	CACTIN
file_1_file_1_g11163	IKBKE
file_1_file_1_g11164	VAC14
file_1_file_1_g11165	VAC14
file_1_file_1_g11166	-
file_1_file_1_g11169	AMFR
file_1_file_1_g11170	PSMB1
file_1_file_1_g11171	TRAPPC11
file_1_file_1_g11172	SAP30BP
file_1_file_1_g11173	CYHR1
file_1_file_1_g11174	WDR89
file_1_file_1_g11175	-
file_1_file_1_g11177	RANBP10
file_1_file_2_12301_g	RANBP10
file_1_file_1_g11178	CES2
file_1_file_1_g11179	CES2
file_1_file_1_g11180	VAC14
file_1_file_1_g11182	SOX4
file_1_file_1_g11185	NEDD1
file_1_file_1_g11186	SEH1L
file_1_file_1_g11187	-
file_1_file_1_g11188	-
file_1_file_1_g11190	-
file_1_file_1_g11191	-
file_1_file_1_g11192	TGIF1
file_1_file_1_g11194	RAD52
file_1_file_2_12317_g	RTCA
file_1_file_1_g11195	RTCA
file_1_file_1_g11196	HM13
file_1_file_1_g11197	TECPR2
file_1_file_1_g11198	Tep6
file_1_file_1_g11199	Y-f
file_1_file_1_g11200	RCHY1
file_1_file_1_g11201	GLTPD1
file_1_file_1_g11202	key
file_1_file_1_g11203	key
file_1_file_1_g11204	ITP
file_1_file_1_g11205	TYSND1
file_1_file_1_g11206	-
file_1_file_1_g11207	-
file_1_file_1_g11208	CMPK1
file_1_file_1_g11209	EEF2
file_1_file_1_g11210	JUN
file_1_file_1_g11211	PPWD1
file_1_file_1_g11212	CNBP
file_1_file_1_g11213	Tep6
file_1_file_1_g11214	EMC7
file_1_file_1_g11215	HEXB
file_1_file_1_g11216	-
file_1_file_1_g11217	-
file_1_file_1_g11219	TRIP4
file_1_file_1_g11220	NUDT2
file_1_file_1_g11221	-
file_1_file_1_g11223	-
file_1_file_1_g11224	-
file_1_file_1_g11225	-
file_1_file_1_g11226	-
file_1_file_1_g11228	-
file_1_file_1_g11229	QDPR
file_1_file_1_g11230	-
file_1_file_2_12357_g	-
file_1_file_1_g11230	-
file_1_file_1_g11231	GON4L
file_1_file_1_g11232	-
file_1_file_2_12361_g	VCP
file_1_file_1_g11233	VCP
file_1_file_1_g11236	-
file_1_file_1_g11237	-
file_1_file_2_12365_g	-
file_1_file_1_g11238	-
file_1_file_1_g11239	-
file_1_file_1_g11240	-
file_1_file_1_g11242	-
file_1_file_1_g11244	-
file_1_file_1_g11245	-
file_1_file_1_g11246	ABCB8
file_1_file_1_g11247	Foxd3
file_1_file_1_g11248	PPAP2A
file_1_file_1_g11249	PPAP2A
file_1_file_1_g11250	PPAP2A
file_1_file_1_g11251	Hil
file_1_file_1_g11252	MCCC2
file_1_file_1_g11253	-
file_1_file_1_g11254	-
file_1_file_1_g11255	SEPHS1
file_1_file_1_g11257	-
file_1_file_1_g11258	TRIP4
file_1_file_1_g11259	-
file_1_file_1_g11260	RIT1
file_1_file_1_g11261	WDR91
file_1_file_1_g11262	-
file_1_file_1_g11263	MAU2
file_1_file_1_g11264	RPL12
file_1_file_1_g11265	TSG101
file_1_file_1_g11266	SARS
file_1_file_1_g11267	DNAJC13
file_1_file_1_g11268	DNAJC13
file_1_file_1_g11270	tor
file_1_file_1_g11271	-
file_1_file_1_g11272	Ndufs5
file_1_file_1_g11273	PHAX
file_1_file_1_g11274	-
file_1_file_1_g11275	-
file_1_file_1_g11276	PIAS1
file_1_file_1_g11277	-
file_1_file_1_g11280	-
file_1_file_1_g11281	ZNF608
file_1_file_1_g11282	ANKLE1
file_1_file_1_g11283	-
file_1_file_1_g11284	HMGCS1
file_1_file_1_g11292	-
file_1_file_2_12425_g	IBTK
file_1_file_1_g11293	IBTK
file_1_file_1_g11294	NDUFS4
file_1_file_1_g11295	-
file_1_file_2_12429_g	-
file_1_file_1_g11296	-
file_1_file_1_g11299	-
file_1_file_1_g11302	PRRC1
file_1_file_1_g11303	SNX2
file_1_file_1_g11305	MRPL13
file_1_file_1_g11306	LTA4H
file_1_file_1_g11307	NEURL2
file_1_file_1_g11308	RBM15B
file_1_file_1_g11309	PEX11B
file_1_file_1_g11310	MRPS17
file_1_file_1_g11311	CTDP1
file_1_file_1_g11312	COL4A3BP
file_1_file_1_g11313	COL4A3BP
file_1_file_1_g11314	PDE8B
file_1_file_1_g11320	ARID3A
file_1_file_1_g11322	-
file_1_file_1_g11325	CRYAB
file_1_file_1_g11326	FKBP8
file_1_file_1_g11327	CDK5
file_1_file_1_g11328	XRCC6
file_1_file_1_g11329	XRCC6
file_1_file_1_g11330	goa-1
file_1_file_2_12461_g	goa-1
file_1_file_1_g11332	CYP49A1
file_1_file_1_g11333	goa-1
file_1_file_1_g11334	FAM58A
file_1_file_1_g11335	PRKAR2B
file_1_file_1_g11336	GTF3C1
file_1_file_1_g11337	smp-2
file_1_file_1_g11338	-
file_1_file_1_g11339	-
file_1_file_1_g11340	-
file_1_file_1_g11344	TSSK4
file_1_file_1_g11346	RNASEK
file_1_file_1_g11347	-
file_1_file_1_g11348	MDN1
file_1_file_1_g11349	MDN1
file_1_file_1_g11351	JAK2
file_1_file_1_g11353	-
file_1_file_1_g11355	-
file_1_file_1_g11356	dmsr-8
file_1_file_1_g11357	-
file_1_file_2_12488_g	-
file_1_file_1_g11358	-
file_1_file_1_g11359	-
file_1_file_1_g11360	PTCD2
file_1_file_1_g11361	PRPF4B
file_1_file_1_g11362	TPRA1
file_1_file_1_g11363	Ppib
file_1_file_1_g11364	TTC19
file_1_file_1_g11366	STOML2
file_1_file_1_g11367	SPG21
file_1_file_1_g11368	CDC34
file_1_file_1_g11369	-
file_1_file_1_g11370	-
file_1_file_1_g11371	-
file_1_file_1_g11372	-
file_1_file_1_g11374	CRTC1
file_1_file_1_g11375	CRTC1
file_1_file_1_g11376	GK5
file_1_file_1_g11379	-
file_1_file_1_g11381	-
file_1_file_1_g11383	GATB
file_1_file_1_g11384	-
file_1_file_2_12517_g	-
file_1_file_1_g11385	-
file_1_file_1_g11386	-
file_1_file_1_g11387	CSP3
file_1_file_1_g11388	CSP3
file_1_file_1_g11389	CSP3
file_1_file_1_g11390	-
file_1_file_1_g11391	-
file_1_file_1_g11392	PebIII
file_1_file_1_g11393	-
file_1_file_1_g11394	EFHB
file_1_file_1_g11395	EFHB
file_1_file_1_g11396	-
file_1_file_1_g11398	-
file_1_file_1_g11399	CSP6
file_1_file_1_g11400	-
file_1_file_1_g11401	-
file_1_file_1_g11402	-
file_1_file_1_g11404	-
file_1_file_1_g11416	-
file_1_file_1_g11420	-
file_1_file_1_g11421	-
file_1_file_1_g11422	-
file_1_file_1_g11423	MRPS9
file_1_file_1_g11424	NOL8
file_1_file_1_g11425	-
file_1_file_1_g11426	-
file_1_file_2_12553_g	-
file_1_file_1_g11427	-
file_1_file_1_g11428	DDX4
file_1_file_1_g11429	JAK2
file_1_file_1_g11430	dmsr-8
file_1_file_1_g11431	-
file_1_file_1_g11433	-
file_1_file_1_g11434	-
file_1_file_1_g11435	dmsr-8
file_1_file_1_g11436	dmsr-8
file_1_file_1_g11437	CRHR2
file_1_file_2_12566_g	-
file_1_file_1_g11438	-
file_1_file_1_g11439	-
file_1_file_1_g11440	-
file_1_file_1_g11441	-
file_1_file_1_g11442	-
file_1_file_1_g11443	THSD4
file_1_file_1_g11444	THSD4
file_1_file_1_g11445	PSMA4
file_1_file_1_g11446	PSMA4
file_1_file_1_g11447	USE1
file_1_file_1_g11448	-
file_1_file_1_g11449	-
file_1_file_1_g11450	-
file_1_file_1_g11452	-
file_1_file_1_g11453	RAB43
file_1_file_1_g11454	PIGK
file_1_file_1_g11455	-
file_1_file_1_g11457	-
file_1_file_1_g11458	-
file_1_file_1_g11462	-
file_1_file_1_g11463	POLR2E
file_1_file_1_g11464	LEPROTL1
file_1_file_1_g11465	ACTR3B
file_1_file_1_g11466	-
file_1_file_1_g11467	TGOLN2
file_1_file_1_g11468	FDPS
file_1_file_1_g11469	-
file_1_file_1_g11470	NELFB
file_1_file_1_g11471	CWF19L1
file_1_file_1_g11472	-
file_1_file_1_g11473	-
file_1_file_1_g11474	-
file_1_file_1_g11475	-
file_1_file_1_g11476	HCN3
file_1_file_1_g11477	BDP1
file_1_file_2_12606_g	BDP1
file_1_file_1_g11478	TRNAU1AP
file_1_file_1_g11479	LPP
file_1_file_1_g11480	XKR6
file_1_file_1_g11481	TUBGCP4
file_1_file_1_g11482	-
file_1_file_1_g11483	MAD1L1
file_1_file_1_g11484	FST
file_1_file_2_12616_g	AGGF1
file_1_file_1_g11485	AGGF1
file_1_file_1_g11486	DAG1
file_1_file_1_g11487	-
file_1_file_1_g11488	-
file_1_file_1_g11489	-
file_1_file_1_g11490	-
file_1_file_1_g11491	-
file_1_file_1_g11492	DNAH10
file_1_file_1_g11493	UFSP1
file_1_file_1_g11495	-
file_1_file_1_g11496	-
file_1_file_1_g11499	SPATA2
file_1_file_1_g11500	CBL2
file_1_file_2_12635_g	-
file_1_file_1_g11501	-
file_1_file_1_g11502	-
file_1_file_1_g11503	TMEM38B
file_1_file_1_g11504	-
file_1_file_1_g11505	METTL4
file_1_file_1_g11506	DAB2
file_1_file_1_g11507	-
file_1_file_1_g11509	TMEM110
file_1_file_1_g11510	-
file_1_file_1_g11511	SREK1
file_1_file_1_g11513	morgue
file_1_file_1_g11514	PABPN1
file_1_file_1_g11515	CCDC101
file_1_file_1_g11516	RBL1
file_1_file_1_g11517	RBFA
file_1_file_2_12654_g	RBFA
file_1_file_1_g11518	VAT1L
file_1_file_1_g11519	FAN1
file_1_file_1_g11520	HNF4A
file_1_file_1_g11522	TWSG1
file_1_file_1_g11523	Amyrel
file_1_file_1_g11524	-
file_1_file_1_g11525	EFCAB14
file_1_file_1_g11526	EFCAB14
file_1_file_1_g11527	PIGO
file_1_file_1_g11528	ASNA1
file_1_file_1_g11529	FKRP
file_1_file_1_g11530	DNAI1
file_1_file_1_g11531	ATRX
file_1_file_1_g11532	-
file_1_file_1_g11533	-
file_1_file_1_g11534	-
file_1_file_1_g11535	-
file_1_file_1_g11536	CES5A
file_1_file_1_g11537	CES5A
file_1_file_1_g11538	ALDH3A2
file_1_file_1_g11539	RHOA
file_1_file_1_g11540	NOL9
file_1_file_1_g11541	ATP5A1
file_1_file_1_g11542	PXK
file_1_file_1_g11544	ATRX
file_1_file_1_g11545	RIC1
file_1_file_1_g11546	-
file_1_file_1_g11547	-
file_1_file_1_g11548	RIC1
file_1_file_1_g11549	BICD1
file_1_file_1_g11550	MKLN1
file_1_file_1_g11551	CARKD
file_1_file_1_g11552	FAM91A1
file_1_file_1_g11553	FAM91A1
file_1_file_1_g11554	RAB23
file_1_file_1_g11556	RAB23
file_1_file_1_g11557	USP14
file_1_file_1_g11558	DCST1
file_1_file_1_g11559	-
file_1_file_1_g11560	TRIM71
file_1_file_1_g11561	MCM4
file_1_file_1_g11562	ABHD5
file_1_file_1_g11563	BBS2
file_1_file_1_g11564	SAE1
file_1_file_1_g11563	SAE1
file_1_file_1_g11565	ORC1
file_1_file_1_g11566	AATF
file_1_file_1_g11567	GNRHR
file_1_file_1_g11568	-
file_1_file_1_g11569	SUPT7L
file_1_file_1_g11570	CKS2
file_1_file_1_g11572	GstD1
file_1_file_1_g11573	N6AMT1
file_1_file_1_g11574	LRRC49
file_1_file_1_g11575	LANCL3
file_1_file_1_g11576	-
file_1_file_1_g11578	COMP
file_1_file_1_g11579	TRPM7
file_1_file_1_g11580	TRPM1
file_1_file_1_g11581	-
file_1_file_1_g11582	TRPM7
file_1_file_1_g11584	F13A1
file_1_file_1_g11585	-
file_1_file_1_g11586	-
file_1_file_1_g11587	-
file_1_file_1_g11588	TARS
file_1_file_2_12721_g	-
file_1_file_1_g11589	-
file_1_file_1_g11590	-
file_1_file_1_g11592	-
file_1_file_1_g11593	-
file_1_file_1_g11594	-
file_1_file_1_g11595	adt-1
file_1_file_1_g11596	CSP3
file_1_file_1_g11598	-
file_1_file_1_g11599	-
file_1_file_1_g11600	MTHFS
file_1_file_1_g11602	-
file_1_file_1_g11604	FEM1B
file_1_file_1_g11605	TMEM214
file_1_file_1_g11606	TATDN1
file_1_file_1_g11607	SERPINB11
file_1_file_1_g11608	SERPINB11
file_1_file_1_g11609	SERPINB11
file_1_file_1_g11610	SERPINB11
file_1_file_1_g11611	SERPINB11
file_1_file_1_g11612	NGLY1
file_1_file_1_g11613	NGLY1
file_1_file_1_g11614	BBS4
file_1_file_1_g11616	ZSWIM6
file_1_file_1_g11618	-
file_1_file_1_g11619	OLFML2B
file_1_file_1_g11621	OLFML2B
file_1_file_1_g11622	-
file_1_file_1_g11623	SLC24A2
file_1_file_1_g11624	-
file_1_file_1_g11625	NCLN
file_1_file_1_g11626	RPAP3
file_1_file_1_g11627	-
file_1_file_1_g11629	-
file_1_file_1_g11631	-
file_1_file_1_g11633	-
file_1_file_1_g11634	-
file_1_file_1_g11635	-
file_1_file_1_g11636	-
file_1_file_1_g11638	-
file_1_file_1_g11639	-
file_1_file_1_g11640	-
file_1_file_1_g11641	-
file_1_file_1_g11642	A2ML1
file_1_file_1_g11643	CAPZA2
file_1_file_1_g11644	-
file_1_file_1_g11646	-
file_1_file_1_g11647	-
file_1_file_1_g11648	C1orf43
file_1_file_1_g11649	FOCAD
file_1_file_1_g11650	-
file_1_file_1_g11651	-
file_1_file_1_g11652	-
file_1_file_1_g11653	-
file_1_file_1_g11654	-
file_1_file_1_g11655	-
file_1_file_1_g11656	NEDD4
file_1_file_1_g11658	CNOT11
file_1_file_1_g11659	ACBD6
file_1_file_1_g11660	METTL23
file_1_file_1_g11661	ACAA2
file_1_file_1_g11662	ACAA2
file_1_file_1_g11664	-
file_1_file_1_g11665	Eps-15
file_1_file_1_g11666	-
file_1_file_1_g11667	GSTE2
file_1_file_2_12804_g	GSTE2
file_1_file_1_g11668	-
file_1_file_1_g11669	DNAJC2
file_1_file_1_g11670	PGPEP1
file_1_file_1_g11671	rps9
file_1_file_1_g11672	KRI1
file_1_file_1_g11673	CPSF3
file_1_file_1_g11675	-
file_1_file_1_g11676	CPSF3
file_1_file_1_g11677	GTF2H4
file_1_file_1_g11679	PRICKLE2
file_1_file_1_g11680	-
file_1_file_1_g11681	PRICKLE2
file_1_file_1_g11682	-
file_1_file_1_g11683	-
file_1_file_1_g11684	-
file_1_file_1_g11685	-
file_1_file_1_g11686	-
file_1_file_1_g11688	-
file_1_file_1_g11690	TAZ
file_1_file_1_g11692	-
file_1_file_1_g11695	-
file_1_file_1_g11697	-
file_1_file_1_g2454	-
file_1_file_1_g2455	-
file_1_file_2_12840_g	-
file_1_file_1_g2456	-
file_1_file_1_g2459	-
file_1_file_1_g2460	-
file_1_file_1_g2461	-
file_1_file_1_g2464	-
file_1_file_1_g2465	COX4I1
file_1_file_1_g2466	-
file_1_file_1_g2468	-
file_1_file_1_g2469	ATP6V1G1
file_1_file_1_g2470	dnr1
file_1_file_1_g2472	-
file_1_file_1_g2473	-
file_1_file_1_g2476	FUNDC2
file_1_file_1_g2477	-
file_1_file_1_g2478	TREX2
file_1_file_1_g2479	TMEM234
file_1_file_1_g2480	TREX2
file_1_file_1_g2481	NFXL1
file_1_file_1_g2482	-
file_1_file_1_g2485	CCNL1
file_1_file_1_g2486	EFR3A
file_1_file_1_g2487	-
file_1_file_1_g2488	ACVR1
file_1_file_2_12872_g	ACVR1
file_1_file_1_g2489	-
file_1_file_1_g2491	-
file_1_file_1_g2492	-
file_1_file_1_g2493	HCRTR2
file_1_file_1_g2494	HCRTR2
file_1_file_1_g2495	-
file_1_file_2_12878_g	-
file_1_file_1_g2496	CASC3
file_1_file_1_g2497	-
file_1_file_1_g2498	-
file_1_file_1_g2499	oct-1
file_1_file_1_g2501	CEBPA
file_1_file_1_g2502	-
file_1_file_1_g2503	-
file_1_file_1_g2504	SLC27A4
file_1_file_1_g2505	-
file_1_file_1_g2506	-
file_1_file_1_g2507	GPAA1
file_1_file_1_g2508	-
file_1_file_1_g2509	-
file_1_file_1_g2510	-
file_1_file_1_g2511	-
file_1_file_1_g2512	-
file_1_file_1_g2513	-
file_1_file_1_g2514	-
file_1_file_1_g2515	RABIF
file_1_file_1_g2516	FAM192A
file_1_file_1_g2517	-
file_1_file_1_g2518	-
file_1_file_1_g2519	HCRTR2
file_1_file_1_g2520	HCRTR2
file_1_file_1_g2522	-
file_1_file_1_g2523	-
file_1_file_1_g2524	EPT1
file_1_file_1_g2525	CHCHD7
file_1_file_1_g2526	PARD6B
file_1_file_1_g2527	DUSP23
file_1_file_1_g2528	DUSP23
file_1_file_1_g2530	PSMD9
file_1_file_1_g2531	DST
file_1_file_1_g2532	DST
file_1_file_1_g2533	DST
file_1_file_1_g2534	DST
file_1_file_1_g2536	-
file_1_file_1_g2537	-
file_1_file_1_g2538	-
file_1_file_1_g2539	CEP104
file_1_file_1_g2540	NSUN2
file_1_file_1_g2541	OPLAH
file_1_file_1_g2542	PPP2R3C
file_1_file_1_g2543	-
file_1_file_1_g2544	-
file_1_file_1_g2545	-
file_1_file_1_g2546	-
file_1_file_1_g2548	EPT1
file_1_file_1_g2549	EPT1
file_1_file_1_g2550	EYA1
file_1_file_1_g2551	IFT52
file_1_file_1_g2552	-
file_1_file_1_g2553	NOL4
file_1_file_1_g2555	-
file_1_file_2_12937_g	-
file_1_file_1_g2557	-
file_1_file_1_g2558	-
file_1_file_1_g2559	-
file_1_file_1_g2561	-
file_1_file_1_g2562	-
file_1_file_1_g2563	-
file_1_file_2_12948_g	-
file_1_file_1_g2564	PEX10
file_1_file_1_g2565	FK506-bp2
file_1_file_1_g2566	MRGBP
file_1_file_1_g2567	PPP1R8
file_1_file_1_g2568	REM1
file_1_file_1_g2569	REM1
file_1_file_1_g2570	-
file_1_file_1_g2571	-
file_1_file_1_g2572	-
file_1_file_1_g2573	BSDC1
file_1_file_1_g2574	TFAP2A
file_1_file_1_g2575	TFAP2A
file_1_file_1_g2577	RPL7
file_1_file_1_g2578	-
file_1_file_1_g2579	RPS12
file_1_file_1_g2580	-
file_1_file_1_g2581	NDUFAF4
file_1_file_1_g2582	METTL3
file_1_file_1_g2583	TTC4
file_1_file_1_g2584	-
file_1_file_1_g2585	SLC32A1
file_1_file_1_g2586	-
file_1_file_2_12972_g	-
file_1_file_1_g2587	-
file_1_file_1_g2588	-
file_1_file_1_g2591	-
file_1_file_1_g2593	-
file_1_file_1_g2594	PDS5A
file_1_file_1_g2595	-
file_1_file_1_g2596	NDUFB9
file_1_file_1_g2597	DERL1
file_1_file_1_g2598	-
file_1_file_1_g2599	PSMB5
